STATUS,POLÍTICA COML.,CODIGO,VD ANTIGO 1,VD ANTIGO 2,PEOPLE,LOJAS,REGIAO GGL,REGIAO GR,REGIAO DIV,NOME GGL,NOME GR,NOME DIV,BRICK,REGIAO IM,ENDEREÇO,BAIRRO,CIDADE,ESTADO,CEP,LATITUDE,LONGITUDE,NOME DA FACHADA,DATA INAUGURAÇÂO,POLO DELIVERY,SAFRA,CLUSTER,TIPO LOJA,VAGAS/ESTACIONAMENTO,PDVs ATIVOS,CD SUPRIDOR,INSCR. ESTADUAL,CNPJ,CENTRO DE CUSTOS,ÁREA DE VENDA,METRO LINEAR,ESCOAMENTO,CLUSTER DE PARCELAMENTO,TELEFONE1,TELEFONE2,CELULAR,E-MAIL,SAB,DOM,FUNC.,2ª a 6ª,PSICOTRÓPICOS,FARMÁCIA POP.,SERVIÇOS FARMACEUTICOS,VACINAS,EAC,DENGUE/COVID,INJETAVEIS,IFOOD,RAPPI,UBER,SUPER EXPRESSA,INICIO DE OBRA,TERMINO DE OBRA,FACHADA,BANDEIRA,BICICLETARIO,IMOBILIÁRIO,REALOCAÇÃO,DATA DA VIRADA,DATA INATIVACAO
INATIVA,489.0,1016,,,L1016,DP TIJUCA 1,RJ TIJUCA,RJ BAIXADA,,,,,,,R CONDE DE BONFIM - 396 - LJ B E UNIDADE 101,TIJUCA,RIO DE JANEIRO,RJ,20520054,-22.924592,-43.234052999999996,DROGARIAS PACHECO,1991-12-31 00:00:00,NÃO,MADURA,CBR_PP,Esquina,0.0,4.0,VD906,84295922,33.438.250/0040-73,3010160000.0,97.48,39.0,,,,,,,,,,,,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,INATIVO,,,,,DPA,,,,,30/04/2025
ATIVA,510.0,1182,,,L1182,DP RECREIO 1,RJ RECREIO,RJ BAIXADA,RJ,Iara Marquss,RODRIGO ROCHA,BRUNO MAGLIANO,,,AV DAS AMERICAS - 16757,RECREIO DOS BANDEIRANTES,RIO DE JANEIRO,RJ,22790675,-23.014841999999998,-43.466442,DROGARIAS PACHECO,2003-07-31 00:00:00,NÃO,MADURA,AR_G,Meio de Quadra,14.0,4.0,VD906,77568581,33.438.250/0191-86,3011820000.0,238.75,75.0,ESCOADORA,PADRÃO,(21)2490-4066,24907342,21999152199,recreio1@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,2023-04-25,2023-06-01,N/C,DPA,SIM,ANTIGO,NÃO,-,
ATIVA,510.0,1132,,,L1132,DP BOTAFOGO 3,RJ COPACABANA,RJ ZONA SUL+LAGOS,RJ,HARGEISA MARTINS,LUDMILA ARAUJO,BRUNO MAGLIANO,,,PRAIA DE BOTAFOGO - 316 - LOJAS B E C,BOTAFOGO,RIO DE JANEIRO,RJ,22250040,-22.945652,-43.182361,DROGARIAS PACHECO,2000-10-05 00:00:00,NÃO,MADURA,AR_M,Esquina,0.0,3.0,VD906,77068198,33.438.250/0148-93,3011320000.0,180.0,67.06,NORMAL,PADRÃO,(21)2553-2285,25518585,21995734454,botafogo3@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,ATIVO,INATIVO,2024-02-15,2024-04-20,N/C,DPA,-,ANTIGO,NÃO,-,
INATIVA,435.0,1173,,,L1173,DP NILOPOLIS 3,RJ BANGU,RJ BAIXADA,,,,,,,EST GETULIO DE MOURA - 1555,NILOPOLIS,NILOPOLIS,RJ,26525001,-22.807496999999998,-43.415907999999995,DROGARIAS PACHECO,2024-03-31 00:00:00,NÃO,2024,POP_M,Centro Comercial Serviço,0.0,3.0,VD906,ISENTO,00.000.000/0000-00,3011730000.0,159.57,55.08,,,,,,,,,,,,BLOQUEADA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DPA,,,,,31/03/2024
ATIVA,510.0,1174,,,L1174,DP COPACABANA 12,RJ COPACABANA,RJ ZONA SUL+LAGOS,RJ,HARGEISA MARTINS,LUDMILA ARAUJO,BRUNO MAGLIANO,,,AV NOSSA SENHORA DE COPACABANA - 698 - LOJA A,COPACABANA,RIO DE JANEIRO,RJ,22050001,-22.971131999999997,-43.186974,DROGARIAS PACHECO,2002-11-08 00:00:00,NÃO,MADURA,AR_P,Meio de Quadra,0.0,5.0,VD906,77435859,33.438.250/0183-76,3011740000.0,179.12,60.06,ESCOADORA,PADRÃO,(21)2235-1665,22356654,21995306298,copacabana12@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,OLD,DPA,-,ANTIGO,NÃO,-,
ATIVA,214.0,1194,,,L1194,DP RIO BRANCO,RJ CENTRO,RJ ZONA SUL+LAGOS,RJ,Raphael Benedito,LUDMILA ARAUJO,BRUNO MAGLIANO,,,AV RIO BRANCO - 156 - LOJA D,CENTRO,RIO DE JANEIRO,RJ,20040003,-22.906043,-43.177656,DROGARIAS PACHECO,2003-12-29 00:00:00,NÃO,MADURA,CBR_G,Esquina,0.0,7.0,VD906,77.629.246,33.438.250/0204-35,3011940000.0,217.08,77.04,ESCOADORA,PADRÃO,(21)2262-3213,22623852,21972926913,riobranco@dpsp.com.br,07 ÀS 18,NÃO ABRE,CONVENCIONAL,06 ÀS 22,COMERCIALIZA,BLOQUEADA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,NEW,DPA,-,ANTIGO,NÃO,-,
ATIVA,19.0,1267,,,L1267,DP GUTIERREZ 1,MG SUL BH,MINAS,BR,GIL CESAR,VERONICA GOMES,-,,,AV FRANCISCO SA,GUTIERREZ,BELO HORIZONTE,MG,30430040,-19.931653999999998,-43.959317,DROGARIAS PACHECO,2000-05-01 00:00:00,NÃO,MADURA,AR_PPP,Meio de Quadra,0.0,3.0,VD909,3671539865313,33.438.250/0288-43,3012670000.0,84.33,25.080000000000002,NORMAL,PADRÃO,(31)3313-1944,33712929,31971314196,gutierrez1@dpsp.com.br,07 ÀS 22,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,,,NEW,DPA,-,TAKANO,NÃO,-,
ATIVA,441.0,1356,,,L1356,DP PAVUNA,RJ CAXIAS,RJ BAIXADA,RJ,EM CONTRATAÇÃO,RODRIGO ROCHA,BRUNO MAGLIANO,,,"AV SARGENTO DE MILICIAS,265",PAVUNA,RIO DE JANEIRO,RJ,21532290,-22.805332999999997,-43.366765,DROGARIAS PACHECO,2009-05-19 00:00:00,NÃO,MADURA,POP_G,Centro Comercial Serviço,0.0,2.0,VD906,78695285,33.438.250/0408-94,3013560000.0,89.82000000000001,40.02,NORMAL,PADRÃO,(21)3847-3201,34536901,21998429274,pavuna@dpsp.com.br,07 ÀS 22,07 ÀS 22,DOMINGOS E FERIADOS,07 ÀS 22,COMERCIALIZA,COMERCIALIZA,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DPA,-,TAKANO,NÃO,-,
ATIVA,447.0,1142,,,L1142,DP BAIRRO DE FATIMA,RJ CENTRO,RJ ZONA SUL+LAGOS,RJ,Raphael Benedito,LUDMILA ARAUJO,BRUNO MAGLIANO,,,R DO RIACHUELO - 217 - LOJA C,BAIRRO DE FATIMA,RIO DE JANEIRO,RJ,20230011,-22.915232,-43.187764,DROGARIAS PACHECO,2001-04-16 00:00:00,NÃO,MADURA,POP_P,Centro Comercial Serviço,0.0,5.0,VD906,77155562,33.438.250/0009-14,3011420000.0,163.64000000000001,65.08,ESCOADORA,PADRÃO,(21)2509-1571,39701593,21972564737,bairrodefatima@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,BLOQUEADA,ATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,OLD,DPA,-,ANTIGO,NÃO,-,
ATIVA,498.0,1166,,,L1166,DP FREGUESIA 2,RJ JACAREPAGUA,RJ ZONA SUL+LAGOS,RJ,David Neves,LUDMILA ARAUJO,BRUNO MAGLIANO,,,EST DOS TRES RIOS - 74,JACAREPAGUA,RIO DE JANEIRO,RJ,22745005,-22.939342,-43.342943,DROGARIAS PACHECO,2002-04-18 00:00:00,NÃO,MADURA,CBR_G,Meio de Quadra,0.0,4.0,VD906,77334661,33.438.250/0174-85,3011660000.0,248.88,132.06,NORMAL,PADRÃO,(21)2456-1850,24562250,21972718835,freguesia2@dpsp.com.br,07 ÀS 21,NÃO ABRE,CONVENCIONAL,07 ÀS 21,COMERCIALIZA,BLOQUEADA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,N/C,DPA,-,ANTIGO,NÃO,-,
INATIVA,456.0,1234,,,L1234,DP SAO FRANCISCO,RJ SAO GONCALO NITEROI,RJ ZONA SUL+LAGOS,,,,,,,"AV RUI BARBOSA ,142 E 144",SAO FRANCISCO,NITEROI,RJ,24360440,-22.919594999999997,-43.089411999999996,DROGARIAS PACHECO,2007-11-26 00:00:00,NÃO,MADURA,AR_PP,Esquina,0.0,3.0,VD906,78380039,33.438.250/0246-94,3012340000.0,54.82,22.080000000000002,,,,,,,,,,,,BLOQUEADA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DPA,,,,,30/11/2023
ATIVA,465.0,1047,,,L1047,DP TERESOPOLIS 2,RJ SERRANA,RJ ZONA SUL+LAGOS,RJ,Raquel Jesus,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"AV DELFIM MOREIRA,435",CENTRO,TERESOPOLIS,RJ,25953230,-22.412105,-42.966479,DROGARIAS PACHECO,1976-11-30 00:00:00,NÃO,MADURA,CBR_G,Meio de Quadra,1.0,3.0,VD906,80788967,33.438.250/0028-87,3010470000.0,143.63,64.08,NORMAL,PADRÃO,(21)2742-2494,27422437,21971804238,teresopolis2@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,COMERCIALIZA,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,2024-05-03,2024-06-30,N/C,DPA,-,ANTIGO,NÃO,-,
ATIVA,965.0,1069,,,L1069,DP IPANEMA 3,RJ IPANEMA,RJ ZONA SUL+LAGOS,RJ,Danielle Albernaz,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"R VISCONDE DE PIRAJA,169 - LOJA A",IPANEMA,RIO DE JANEIRO,RJ,22410001,-22.984790999999998,-43.200336,DROGARIAS PACHECO,1994-01-28 00:00:00,NÃO,MADURA,AR_P,Meio de Quadra,0.0,4.0,VD906,84955779,33.438.250/0078-46,3010690000.0,101.17,38.04,NORMAL,PADRÃO,(21)2267-3036,22672013,21999625740,ipanema3@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,ATIVO,ATIVO,2023-06-12,2023-07-18,NEW,DPA,-,ANTIGO,NÃO,-,
ATIVA,489.0,1074,,,L1074,DP TIJUCA 5,RJ TIJUCA,RJ BAIXADA,RJ,Higor Barros,RODRIGO ROCHA,BRUNO MAGLIANO,,,"R CONDE DE BONFIM,334",TIJUCA,RIO DE JANEIRO,RJ,20520054,-22.923672999999997,-43.232285999999995,DROGARIAS PACHECO,1994-09-02 00:00:00,NÃO,MADURA,CBR_G,Esquina,0.0,8.0,VD906,84970026,33.438.250/0083-03,3010740000.0,420.43,128.04,ESCOADORA,PADRÃO,(21)3872-3535,25694538,21971093654,tijuca5@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,N/C,DPA,-,TAKANO,NÃO,-,
ATIVA,435.0,1219,,,L1219,DP MIGUEL COUTO,RJ NOVA IGUACU,RJ BAIXADA,RJ,Gabriela Holmes,RODRIGO ROCHA,BRUNO MAGLIANO,,,"R MARLI CARVALHO PEREIRA,360",MIGUEL COUTO,NOVA IGUAÇU,RJ,26255000,-22.712363999999997,-43.427713,DROGARIAS PACHECO,2007-07-20 00:00:00,NÃO,MADURA,POP_M,Esquina,0.0,4.0,VD906,78298316,33.438.250/0227-21,3012190000.0,198.18,59.04,ESCOADORA,PADRÃO,(21)3764-1034,37641038,21995875420,miguelcouto@dpsp.com.br,06 ÁS 22,06 ÁS 22,DOMINGOS E FERIADOS,06 ÁS 22,COMERCIALIZA,BLOQUEADA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,N/C,DPA,-,ANTIGO,NÃO,-,
ATIVA,989.0,1239,,,L1239,DP SANTA ROSA,RJ NITEROI OCEANICA,RJ ZONA SUL+LAGOS,RJ,Wellyngton Gois,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"R PAULO CESAR,319 e 321",SANTA ROSA,NITEROI,RJ,24240000,-22.898315,-43.104051,DROGARIAS PACHECO,2007-11-23 00:00:00,NÃO,MADURA,AR_P,Esquina,0.0,3.0,VD906,78380020,33.438.250/0245-03,3012390000.0,99.04,23.04,ESCOADORA,PADRÃO,(21)2618-2070,26183344,21967699985,santarosa@dpsp.com.br,06 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,NEW,DPA,-,ANTIGO,NÃO,-,
ATIVA,390.0,1301,,,L1301,DP PRAIA DA COSTA,ES VILA VELHA,ES+PR,BR,EM PROCESSO,IURY SOUZA,-,,,"AVENIDA HENRIQUE MOSCOSO,555",PRAIA DA COSTA,VILA VELHA,ES,29101345,-20.335421999999998,-40.286963,DROGARIAS PACHECO,2013-05-14 00:00:00,NÃO,MADURA,AA_M,Esquina,6.0,3.0,VD908,082931070,33.438.250/0309-02,3013010000.0,263.05,83.0,ESCOADORA,PADRÃO,(27)3299-4549,32994318,27998564038,praiadacosta@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,INATIVO,,,N/C,DPA,SIM,ANTIGO,NÃO,-,
INATIVA,504.0,1422,,,L1422,DP RECREIO 5,RJ RECREIO,RJ BAIXADA,,,,,,,"AV DAS AMERICAS,13652 - LOJA E",BARRA DA TIJUCA,RIO DE JANEIRO,RJ,22790700,-23.009511999999997,-43.447641999999995,DROGARIAS PACHECO,2011-10-22 00:00:00,NÃO,MADURA,INATIVO,Centro Comercial Serviço,2.0,4.0,VD906,79441260,00.000.000/0000-00,3014220000.0,111.55,70.02,,,,,,,,,,,,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DPA,,,,,31/03/2019
ATIVA,965.0,1036,,,L1036,DP LEME,RJ COPACABANA,RJ ZONA SUL+LAGOS,RJ,HARGEISA MARTINS,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"R GUSTAVO SAMPAIO,650 A",LEME,RIO DE JANEIRO,RJ,22010010,-22.963162999999998,-43.171473,DROGARIAS PACHECO,1992-08-20 00:00:00,NÃO,MADURA,AR_P,Meio de Quadra,1.0,4.0,VD906,84509094,33.438.250/0048-20,3010360000.0,128.47,44.02,NORMAL,PADRÃO,(21)2275-5035,22752965,21972206059,leme@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,NEW,DPA,-,ANTIGO,NÃO,-,
ATIVA,492.0,1171,,,L1171,DP RIO DAS PEDRAS,RJ JACAREPAGUA,RJ ZONA SUL+LAGOS,RJ,David Neves,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"AV ENGENHEIRO SOUZA FILHO,22",RIO DAS PEDRAS,RIO DE JANEIRO,RJ,22723255,-22.975762,-43.335448,DROGARIAS PACHECO,2002-09-05 00:00:00,NÃO,MADURA,POP_M,Meio de Quadra,0.0,4.0,VD906,77401431,33.438.250/0180-23,3011710000.0,170.09,61.08,ESCOADORA,PADRÃO,(21)3116-0133,24475522,21971249072,riodaspedras@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,COMERCIALIZA,ATIVO,INATIVO,INATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,N/C,DPA,-,ANTIGO,NÃO,-,
ATIVA,510.0,1186,,,L1186,DP BOTAFOGO 5,RJ COPACABANA,RJ ZONA SUL+LAGOS,RJ,HARGEISA MARTINS,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"R VOLUNTARIOS DA PATRIA,283 - LOJA A",BOTAFOGO,RIO DE JANEIRO,RJ,22270000,-22.953865999999998,-43.191142,DROGARIAS PACHECO,2003-09-11 00:00:00,NÃO,MADURA,CBR_M,Esquina,0.0,3.0,VD906,77581251,33.438.250/0195-00,3011860000.0,181.22,77.04,NORMAL,PADRÃO,(21)2286-6195,22865298,21995718621,botafogo5@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,INATIVO,ATIVO,2024-04-05,2024-05-31,N/C,DPA,-,RETRO,NÃO,-,
ATIVA,938.0,1228,,,L1228,DP RESENDE 2,RJ SUL FLUMINENSE,RJ BAIXADA,RJ,Matheus Gomes,RODRIGO ROCHA,BRUNO MAGLIANO,,,"R TENENTE CORONEL ADALBERTO MENDES,328",SANTA CECILIA,RESENDE,RJ,27521130,-22.470931999999998,-44.460997,DROGARIAS PACHECO,2009-04-20 00:00:00,NÃO,MADURA,CBR_M,Meio de Quadra,8.0,3.0,VD906,78379812,33.438.250/0235-31,3012280000.0,195.07,71.08,NORMAL,PADRÃO,(24)3354-3221,33544773,24999055460,resende2@dpsp.com.br,07 ÀS 22:40,07 ÀS 21,DOMINGOS E FERIADOS,07 ÀS 22:40,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,-,ANTIGO,NÃO,-,
ATIVA,691.0,1238,,,L1238,DP SHOPPING ITAIPU,RJ NITEROI OCEANICA,RJ ZONA SUL+LAGOS,RJ,Wellyngton Gois,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"EST FRANCISCO DA CRUZ NUNES,6501 - LOJA 104 A LOJA 105",ITAIPU,NITEROI,RJ,24340000,-22.940267,-43.056180999999995,DROGARIAS PACHECO,2007-12-01 00:00:00,NÃO,MADURA,CBR_P,Shopping,0.0,3.0,VD906,78380055,33.438.250/0248-56,3012380000.0,63.45,58.02,NORMAL,PADRÃO,(21)2609-0450,27039985,21995880537,itaipu1@dpsp.com.br,08 ÀS 22,08 ÀS 21,DOMINGOS E FERIADOS,08 ÀS 22,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,NEW,DPA,-,ANTIGO,NÃO,-,
ATIVA,989.0,1240,,,L1240,DP FONSECA,RJ SAO GONCALO NITEROI,RJ ZONA SUL+LAGOS,RJ,Camila Moura,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"AL SAO BOAVENTURA,944",FONSECA,NITEROI,RJ,24120192,-22.880305999999997,-43.098127999999996,DROGARIAS PACHECO,2010-10-08 00:00:00,NÃO,MADURA,POP_M,Meio de Quadra,10.0,4.0,VD906,78379979,33.438.250/0244-22,3012400000.0,173.65,75.0,ESCOADORA,PADRÃO,(21)3601-6000,26251105,21999766282,fonseca@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,N/C,DPA,-,ANTIGO,NÃO,-,
INATIVA,411.0,1287,,,L1287,DP GUTIERREZ 2,MG OESTE BH,MINAS,,,,,,,"AV ANDRE CAVALCANTI,561 - LOJA 1 E 2",GUTIERREZ,BELO HORIZONTE,MG,30430110,-19.932035,-43.958852,DROGARIAS PACHECO,2008-02-01 00:00:00,NÃO,MADURA,INATIVO,Esquina,0.0,3.0,VD909,3671539864244,00.000.000/0000-00,3012870000.0,104.05,43.02,,,,,,,,,,,,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DPA,,,,,30/06/2020
ATIVA,483.0,1341,,,L1341,DP PENHA 8,RJ PENHA,RJ BAIXADA,RJ,EM CONTRATAÇÃO,RODRIGO ROCHA,BRUNO MAGLIANO,,,"R TOMAZ LOPES,881 - LOJA G",VILA DA PENHA,RIO DE JANEIRO,RJ,21221210,-22.839091,-43.303807,DROGARIAS PACHECO,2009-06-18 00:00:00,NÃO,MADURA,POP_P,Esquina,0.0,2.0,VD906,78694955,33.438.250/0395-35,3013410000.0,92.89,36.0,NORMAL,PADRÃO,(21)3190-3556,33513052,21967708360,penha8@dpsp.com.br,07 ÀS 22,07 ÀS 20,DOMINGOS E FERIADOS,07 ÀS 22,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,N/C,DPA,-,ANTIGO,NÃO,-,
ATIVA,435.0,1391,,,L1391,DP NOVA IGUACU 7,RJ NOVA IGUACU,RJ BAIXADA,RJ,Gabriela Holmes,RODRIGO ROCHA,BRUNO MAGLIANO,,,"AV MINISTRO EDGARD COSTA,51 - 59 E 67",CENTRO,NOVA IGUAÇU,RJ,26220070,-22.760149,-43.447215,DROGARIAS PACHECO,2009-06-05 00:00:00,NÃO,MADURA,POP_M,Esquina,0.0,4.0,VD906,78692944,33.438.250/0351-14,3013910000.0,209.06,56.04,NORMAL,PADRÃO,(21)2669-4018,26686077,21996619445,novaiguacu7@dpsp.com.br,07 ÀS 22,NÃO ABRE,CONVENCIONAL,07 ÀS 22,COMERCIALIZA,COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,N/C,DPA,-,ANTIGO,NÃO,-,
ATIVA,465.0,1330,,,L1330,DP PELINCA,RJ CAMPOS,RJ ZONA SUL+LAGOS,RJ,Thaís Cruz,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"AV PELINCA ,162",PELINCA,CAMPOS DOS GOYTACAZES,RJ,28035053,-21.760067,-41.332744999999996,DROGARIAS PACHECO,2009-12-30 00:00:00,NÃO,MADURA,AR_P,SEM TIPO FILIAL,0.0,4.0,VD906,78695463,33.438.250/0385-63,3013300000.0,107.93,49.02,ESCOADORA,PADRÃO,(22)2724-3250,27243336,22998943863,pelinca@dpsp.com.br,24 HORAS,24 HORAS,24 HORAS,24 HORAS,COMERCIALIZA,COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,ATIVO,,,N/C,DPA,-,ANTIGO,NÃO,-,
INATIVA,447.0,1002,,,L1002,DP ACRE,RJ CENTRO,RJ ZONA SUL+LAGOS,,,,,,,"R DO ACRE,68",CENTRO,RIO DE JANEIRO,RJ,20081000,-22.899008,-43.181377999999995,DROGARIAS PACHECO,1985-10-14 00:00:00,NÃO,MADURA,CBR_P,Meio de Quadra,0.0,3.0,VD906,ISENTO,00.000.000/0000-00,3010020000.0,98.26,53.04,,,,,,,,,,,,NÃO COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,,,,,,,,DPA,,,,,30/10/2021
ATIVA,435.0,1175,,,L1175,DP NOVA IGUACU 5,RJ NOVA IGUACU,RJ BAIXADA,RJ,Gabriela Holmes,RODRIGO ROCHA,BRUNO MAGLIANO,,,"AV GOVERNADOR AMARAL PEIXOTO,64",CENTRO,NOVA IGUAÇU,RJ,26210060,-22.760635999999998,-43.447779,DROGARIAS PACHECO,2002-12-19 00:00:00,NÃO,MADURA,POP_M,Centro Comercial Serviço,0.0,5.0,VD906,77464204,33.438.250/0184-57,3011750000.0,281.53000000000003,60.0,ESCOADORA,PADRÃO,(21)2668-5592,27682935,21996455072,novaiguacu5@dpsp.com.br,07 ÀS 22,08 ÀS 16,DOMINGOS E FERIADOS,07 ÀS 22,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,ATIVO,ATIVO,,,N/C,DPA,-,ANTIGO,NÃO,-,
ATIVA,965.0,1117,,,L1117,DP LEBLON 3,RJ IPANEMA,RJ ZONA SUL+LAGOS,RJ,Danielle Albernaz,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"AV ATAULFO DE PAIVA,528 - LOJA A E SOBRELOJA",LEBLON,RIO DE JANEIRO,RJ,22440032,-22.984167,-43.220966999999995,DROGARIAS PACHECO,1999-08-02 00:00:00,NÃO,MADURA,AR_P,Meio de Quadra,0.0,3.0,VD906,86294222,33.438.250/0133-07,3011170000.0,119.46000000000001,51.0,NORMAL,PADRÃO,(21)2239-7600,25292042,21996130629,leblon3@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,INATIVO,INATIVO,INATIVO,INATIVO,INATIVO,ATIVO,INATIVO,ATIVO,ATIVO,2024-01-25,2024-04-20,NEW,DPA,-,ANTIGO,NÃO,-,
ATIVA,459.0,1043,,,L1043,DP CAMPOS 3,RJ CAMPOS,RJ ZONA SUL+LAGOS,RJ,Thaís Cruz,LUDMILA ARAUJO,BRUNO MAGLIANO,,,"AV RAUL SOUTO MAIOR,376",GOITACAZES,CAMPOS DOS GOYTACAZES,RJ,28110000,-21.766329,-41.327982,DROGARIAS PACHECO,1985-05-23 00:00:00,NÃO,MADURA,POP_G,Meio de Quadra,0.0,3.0,VD906,82838228,33.438.250/0021-00,3010430000.0,172.16,40.08,NORMAL,PADRÃO,(22)2728-5398,2227285370,22999039703,campos3@dpsp.com.br,07 ÀS 23,07 ÀS 23,DOMINGOS E FERIADOS,07 ÀS 23,COMERCIALIZA,COMERCIALIZA,ATIVO,INATIVO,ATIVO,ATIVO,ATIVO,ATIVO,INATIVO,INATIVO,INATIVO,,,NEW,DPA,-,TAKANO,SIM,-,
